404	8651	4	3	2
404	6095	4	3	2
404	8314	4	3	3
404	4024	4	3	2
404	4227	4	3	3
549	1060	4	4	3
549	6868	4	5	3
549	8363	4	4	3
549	3159	4	4	5
549	3570	4	4	1
549	70	4	4	5
549	6046	4	5	2
549	1034	4	4	5
549	203	4	4	2
549	23	4	5	1
549	5936	4	5	1
549	9522	4	4	2
549	8733	4	5	4
549	6534	4	5	3
549	3035	4	4	5
549	9011	4	4	3
549	8041	4	4	5
549	8940	4	5	3
549	101	4	5	1
549	9047	4	5	3
549	9319	4	5	2
549	7652	4	5	4
549	1596	4	5	1
549	9537	4	4	1
549	8541	4	4	3
549	2580	4	5	4
549	371	4	5	5
549	2116	4	4	1
549	8578	4	5	5
549	4068	4	5	4
549	7215	4	4	5
549	7009	4	4	3
549	1135	4	4	1
549	8252	4	4	1
549	5748	4	5	1
549	8957	4	4	4
549	4751	4	4	2
549	7245	4	5	3
549	5743	4	4	3
549	9491	4	4	5
549	3268	4	4	4
549	5799	4	5	1
549	1442	4	4	4
549	8010	4	5	4
549	1598	4	5	2
549	8660	4	5	5
549	9915	4	4	3
549	5424	4	4	5
549	9075	4	4	3
549	7076	4	4	4
549	8443	4	5	1
549	7477	4	4	5
549	6642	4	4	4
549	9022	4	5	2
549	8893	4	5	1
549	9320	4	4	5
549	4206	4	5	2
549	7285	4	5	3
549	4733	4	4	5
549	7166	4	4	3
549	4444	4	5	3
549	1482	4	5	4
549	7843	4	4	1
549	3186	4	4	3
549	1101	4	4	2
549	4887	4	3	5
549	624	4	3	5
549	854	4	3	2
549	3290	4	3	2
549	2872	4	3	4
549	2856	4	3	3
549	9584	4	3	2
549	1636	4	3	5
549	1469	4	3	4
549	5658	4	3	2
549	6820	4	3	1
549	2388	4	3	1
549	5584	4	3	2
549	8568	4	3	1
549	8639	4	3	1
549	7382	4	3	1
549	142	4	3	3
549	785	4	3	5
549	8256	4	3	4
549	8485	4	3	3
549	3784	4	3	3
549	9090	4	3	1
549	9700	4	3	2
549	4213	4	3	3
549	6531	4	3	1
549	9025	4	3	4
549	292	4	3	1
549	8209	4	3	2
549	996	4	3	5
549	670	4	3	4
549	7524	4	3	5
549	8496	4	3	3
549	1116	4	3	4
549	5896	4	3	2
549	2792	4	3	3
549	4067	4	3	1
549	1002	4	3	1
549	7209	4	3	3
549	100	4	3	2
549	4694	4	3	4
549	900	4	3	3
549	1515	4	3	2
549	259	4	3	2
549	9024	4	3	1
549	4386	4	3	5
549	951	4	3	3
549	7857	4	3	2
549	893	4	3	4
549	5867	4	3	5
549	9879	4	3	1
549	532	4	3	1
549	2370	4	3	2
549	5740	4	3	4
549	1381	4	3	4
549	8233	4	3	1
549	9476	4	3	3
549	7044	4	3	3
549	1270	4	3	4
549	7331	4	3	3
549	2216	4	3	3
549	3120	4	3	3
549	4339	4	3	4
549	5439	4	3	5
549	2378	4	3	2
549	8989	4	3	3
765	1060	4	5	2
765	6868	4	4	4
765	8363	4	5	3
765	3159	4	5	5
765	3570	4	5	4
765	70	4	4	2
765	6046	4	4	2
765	1034	4	5	5
765	203	4	4	3
765	23	4	5	1
765	5936	4	4	3
765	9522	4	5	1
765	8733	4	5	3
765	6534	4	4	3
765	3035	4	5	5
765	9011	4	4	4
765	8041	4	4	4
765	8940	4	4	4
765	101	4	5	4
765	9047	4	5	4
765	9319	4	4	2
765	7652	4	5	4
765	1596	4	5	5
765	9537	4	5	3
765	8541	4	5	2
765	2580	4	5	2
765	371	4	5	2
765	2116	4	5	4
765	8578	4	5	4
765	4068	4	4	2
765	7215	4	5	2
765	7009	4	5	4
765	1135	4	5	5
765	8252	4	5	4
765	5748	4	4	2
765	8957	4	4	2
765	4751	4	4	3
765	7245	4	4	2
765	5743	4	4	5
765	9491	4	4	1
765	3268	4	5	1
765	5799	4	5	2
765	1442	4	4	2
765	8010	4	5	5
765	1598	4	4	4
765	8660	4	4	3
765	9915	4	5	2
765	5424	4	5	3
765	9075	4	4	5
765	7076	4	4	2
765	8443	4	4	5
765	7477	4	5	1
765	6642	4	4	1
765	9022	4	5	3
765	8893	4	4	3
765	9320	4	5	4
765	4206	4	4	5
765	7285	4	4	3
765	4733	4	4	4
765	7166	4	5	5
765	4444	4	4	5
765	1482	4	5	1
765	7843	4	5	4
765	3186	4	4	2
765	1101	4	4	5
765	8466	4	3	3
765	1498	4	3	1
765	401	4	3	2
765	2097	4	3	3
765	194	4	3	2
765	3567	4	3	4
765	8160	4	3	1
765	8452	4	3	5
765	3450	4	3	1
765	5996	4	3	1
765	7414	4	3	3
765	8588	4	3	1
765	5204	4	3	5
765	9298	4	3	3
765	4959	4	3	5
765	1856	4	3	5
765	890	4	3	4
765	5601	4	3	3
765	5005	4	3	2
765	526	4	3	4
765	4796	4	3	5
765	8431	4	3	2
765	3286	4	3	1
765	960	4	3	2
765	6740	4	3	4
765	9101	4	3	1
765	1059	4	3	4
765	7655	4	3	4
765	5370	4	3	4
765	5770	4	3	1
765	9936	4	3	4
765	5688	4	3	1
765	1459	4	3	1
765	8814	4	3	1
765	7822	4	3	2
765	1500	4	3	3
765	9342	4	3	3
765	281	4	3	4
765	657	4	3	3
765	1620	4	3	4
765	3051	4	3	3
765	2231	4	3	4
765	7797	4	3	5
765	1848	4	3	5
765	5353	4	3	1
765	6785	4	3	2
765	3321	4	3	2
765	241	4	3	3
765	8845	4	3	4
765	5542	4	3	5
765	7911	4	3	5
765	6301	4	3	2
765	7445	4	3	3
765	9326	4	3	1
765	3422	4	3	5
765	1048	4	3	5
765	8901	4	3	5
765	6000	4	3	1
765	7483	4	3	4
765	6781	4	3	4
765	1439	4	3	1
765	4604	4	3	3
765	7458	4	3	5
765	7320	4	3	1
765	5667	4	3	2
727	1060	4	5	4
727	6868	4	4	4
727	8363	4	5	4
727	3159	4	4	4
727	3570	4	5	2
727	70	4	4	1
727	6046	4	5	3
727	1034	4	4	4
727	203	4	4	3
727	23	4	5	1
727	5936	4	5	3
727	9522	4	4	5
727	8733	4	5	3
727	6534	4	5	1
727	3035	4	5	2
727	9011	4	5	4
727	8041	4	5	2
727	8940	4	5	2
727	101	4	4	2
727	9047	4	4	4
727	9319	4	4	4
727	7652	4	5	5
727	1596	4	4	4
727	9537	4	4	3
727	8541	4	5	5
727	2580	4	4	4
727	371	4	5	3
727	2116	4	5	3
727	8578	4	4	2
727	4068	4	4	1
727	7215	4	4	5
727	7009	4	4	3
727	1135	4	5	5
727	8252	4	4	5
727	5748	4	5	4
727	8957	4	5	5
727	4751	4	4	4
727	7245	4	4	2
727	5743	4	5	4
727	9491	4	4	2
727	3268	4	5	2
727	5799	4	4	2
727	1442	4	5	3
727	8010	4	5	2
727	1598	4	5	4
727	8660	4	5	2
727	9915	4	4	4
727	5424	4	4	3
727	9075	4	5	5
727	7076	4	5	5
727	8443	4	5	3
727	7477	4	4	5
727	6642	4	4	1
727	9022	4	5	4
727	8893	4	4	1
727	9320	4	4	4
727	4206	4	5	1
727	7285	4	4	4
727	4733	4	4	2
727	7166	4	5	2
727	4444	4	5	1
727	1482	4	5	2
727	7843	4	4	5
727	3186	4	4	5
727	1101	4	4	1
727	9642	4	3	1
727	7871	4	3	1
727	4239	4	3	5
727	4577	4	3	4
727	7049	4	3	5
727	5931	4	3	2
727	6322	4	3	3
727	1394	4	3	4
727	8489	4	3	4
727	5344	4	3	5
727	6278	4	3	2
727	6809	4	3	4
727	5791	4	3	4
727	512	4	3	2
727	6690	4	3	1
727	98	4	3	5
727	4140	4	3	1
727	901	4	3	1
727	37	4	3	5
727	3214	4	3	5
727	2946	4	3	1
727	152	4	3	2
727	4258	4	3	1
727	2184	4	3	2
727	5213	4	3	1
727	9436	4	3	3
727	3837	4	3	5
727	6798	4	3	2
727	2132	4	3	4
727	8327	4	3	4
727	94	4	3	3
727	1635	4	3	1
727	3452	4	3	4
727	7460	4	3	4
727	6108	4	3	3
727	1519	4	3	4
727	3442	4	3	5
727	2097	4	3	3
727	3879	4	3	1
727	7964	4	3	3
727	9910	4	3	3
727	7927	4	3	3
727	7597	4	3	5
727	6388	4	3	4
727	2820	4	3	5
727	7910	4	3	1
727	8152	4	3	5
727	1078	4	3	4
727	284	4	3	2
727	2449	4	3	3
727	9842	4	3	3
727	8633	4	3	3
727	3480	4	3	2
727	6106	4	3	2
727	4982	4	3	2
727	8356	4	3	3
727	1104	4	3	1
727	9943	4	3	3
727	7453	4	3	2
727	5725	4	3	5
727	1189	4	3	3
727	6397	4	3	3
727	1528	4	3	2
727	8301	4	3	3
727	9693	4	3	5
856	1060	4	4	5
856	6868	4	5	3
856	8363	4	5	3
856	3159	4	5	5
856	3570	4	5	2
856	70	4	4	3
856	6046	4	5	1
856	1034	4	4	4
856	203	4	4	3
856	23	4	4	4
856	5936	4	5	2
856	9522	4	4	4
856	8733	4	4	2
856	6534	4	4	3
856	3035	4	5	4
856	9011	4	5	4
856	8041	4	5	3
856	8940	4	5	5
856	101	4	4	2
856	9047	4	4	2
856	9319	4	4	1
856	7652	4	4	1
856	1596	4	4	1
856	9537	4	5	3
856	8541	4	4	4
856	2580	4	5	2
856	371	4	4	2
856	2116	4	5	4
856	8578	4	4	1
856	4068	4	5	1
856	7215	4	5	2
856	7009	4	5	3
856	1135	4	5	4
856	8252	4	5	2
856	5748	4	4	2
856	8957	4	5	5
856	4751	4	5	4
856	7245	4	5	1
856	5743	4	5	3
856	9491	4	4	2
856	3268	4	5	2
856	5799	4	5	4
856	1442	4	4	1
856	8010	4	4	1
856	1598	4	5	4
856	8660	4	4	5
856	9915	4	4	5
856	5424	4	4	2
856	9075	4	4	3
856	7076	4	5	4
856	8443	4	4	2
856	7477	4	5	3
856	6642	4	5	2
856	9022	4	5	5
856	8893	4	4	4
856	9320	4	4	5
856	4206	4	5	1
856	7285	4	5	5
856	4733	4	4	2
856	7166	4	5	1
856	4444	4	5	4
856	1482	4	4	2
856	7843	4	5	5
856	3186	4	4	3
856	1101	4	4	3
856	6437	4	3	2
856	1293	4	3	4
856	2364	4	3	3
856	9316	4	3	3
856	2962	4	3	5
856	6429	4	3	3
856	9608	4	3	4
856	5604	4	3	5
856	6043	4	3	2
856	8217	4	3	1
856	7714	4	3	5
856	5451	4	3	2
856	7351	4	3	5
856	8114	4	3	3
856	8930	4	3	5
856	4809	4	3	1
856	1883	4	3	5
856	6509	4	3	5
856	4235	4	3	5
856	2521	4	3	5
856	228	4	3	4
856	6996	4	3	4
856	1103	4	3	2
856	6432	4	3	5
856	4100	4	3	4
856	2775	4	3	1
856	6351	4	3	4
856	6454	4	3	5
856	8657	4	3	2
856	3671	4	3	3
856	326	4	3	2
856	9683	4	3	3
856	9471	4	3	5
856	7638	4	3	4
856	2604	4	3	5
856	3397	4	3	2
856	351	4	3	1
856	1182	4	3	1
856	3492	4	3	3
856	2293	4	3	4
856	6278	4	3	3
856	7000	4	3	2
856	2582	4	3	4
856	870	4	3	5
856	7275	4	3	3
856	3144	4	3	5
856	4685	4	3	3
856	4097	4	3	3
856	8115	4	3	2
856	8696	4	3	4
856	9398	4	3	1
856	7421	4	3	5
856	8647	4	3	1
856	1186	4	3	3
856	760	4	3	5
856	3134	4	3	4
856	9991	4	3	5
856	9331	4	3	1
856	8138	4	3	1
856	8514	4	3	4
856	7690	4	3	3
856	310	4	3	3
856	9922	4	3	3
856	7623	4	3	4
856	6130	4	3	1
382	1060	4	4	1
382	6868	4	5	1
382	8363	4	5	4
382	3159	4	4	5
382	3570	4	4	5
382	70	4	5	4
382	6046	4	5	1
382	1034	4	4	4
382	203	4	5	2
382	23	4	5	4
382	5936	4	5	2
382	9522	4	4	1
382	8733	4	5	3
382	6534	4	4	5
382	3035	4	4	3
382	9011	4	5	1
382	8041	4	5	2
382	8940	4	5	3
382	101	4	5	4
382	9047	4	4	3
382	9319	4	5	2
382	7652	4	4	1
382	1596	4	5	5
382	9537	4	5	4
382	8541	4	5	2
382	2580	4	4	3
382	371	4	5	4
382	2116	4	5	3
382	8578	4	4	3
382	4068	4	5	2
382	7215	4	5	5
382	7009	4	5	5
382	1135	4	4	4
382	8252	4	4	2
382	5748	4	4	1
382	8957	4	4	1
382	4751	4	4	5
382	7245	4	5	3
382	5743	4	4	4
382	9491	4	5	5
382	3268	4	5	1
382	5799	4	5	2
382	1442	4	5	3
382	8010	4	5	4
382	1598	4	4	5
382	8660	4	4	5
382	9915	4	5	1
382	5424	4	4	3
382	9075	4	5	5
382	7076	4	5	4
382	8443	4	5	2
382	7477	4	5	3
382	6642	4	5	5
382	9022	4	5	1
382	8893	4	5	1
382	9320	4	5	2
382	4206	4	4	3
382	7285	4	5	4
382	4733	4	4	1
382	7166	4	4	3
382	4444	4	4	2
382	1482	4	4	4
382	7843	4	4	3
382	3186	4	4	3
382	1101	4	5	2
382	9071	4	3	2
382	7653	4	3	5
382	1164	4	3	1
382	7016	4	3	4
382	250	4	3	3
382	8854	4	3	1
382	3521	4	3	5
382	5422	4	3	3
382	5300	4	3	4
382	7104	4	3	4
382	2850	4	3	1
382	8916	4	3	5
382	6184	4	3	1
382	1148	4	3	2
382	2912	4	3	4
382	185	4	3	5
382	6366	4	3	1
382	6489	4	3	2
382	9135	4	3	1
382	3140	4	3	3
382	5566	4	3	2
382	7330	4	3	3
382	9608	4	3	3
382	2596	4	3	2
382	9612	4	3	2
382	5265	4	3	1
382	8146	4	3	3
382	5519	4	3	4
382	670	4	3	2
382	1431	4	3	5
382	549	4	3	1
382	4158	4	3	1
382	880	4	3	4
382	1722	4	3	5
382	8574	4	3	2
382	1931	4	3	1
382	1413	4	3	3
382	8717	4	3	3
382	4478	4	3	5
382	6446	4	3	3
382	5562	4	3	4
382	6289	4	3	4
382	8078	4	3	2
382	2772	4	3	5
382	3730	4	3	1
382	3864	4	3	5
382	9506	4	3	2
382	286	4	3	3
382	5852	4	3	2
382	2215	4	3	3
382	9329	4	3	5
382	576	4	3	2
382	8254	4	3	2
382	6925	4	3	1
382	1757	4	3	4
382	2465	4	3	1
382	5006	4	3	1
382	6810	4	3	1
382	7184	4	3	2
382	6745	4	3	1
382	3147	4	3	4
382	6204	4	3	3
382	6816	4	3	4
382	3472	4	3	1
382	6219	4	3	5
678	1060	4	5	5
678	6868	4	4	1
678	8363	4	4	2
678	3159	4	5	4
678	3570	4	4	1
678	70	4	4	1
678	6046	4	4	5
678	1034	4	5	1
678	203	4	4	4
678	23	4	5	4
678	5936	4	5	1
678	9522	4	4	3
678	8733	4	4	1
678	6534	4	5	5
678	3035	4	5	2
678	9011	4	5	3
678	8041	4	4	3
678	8940	4	5	5
678	101	4	4	5
678	9047	4	5	5
678	9319	4	5	4
678	7652	4	4	4
678	1596	4	5	2
678	9537	4	4	3
678	8541	4	4	5
678	2580	4	5	4
678	371	4	5	5
678	2116	4	4	4
678	8578	4	5	3
678	4068	4	5	2
678	7215	4	4	3
678	7009	4	5	4
678	1135	4	5	3
678	8252	4	5	5
678	5748	4	5	5
678	8957	4	5	1
678	4751	4	4	3
678	7245	4	4	3
678	5743	4	5	2
678	9491	4	4	5
678	3268	4	4	3
678	5799	4	5	1
678	1442	4	4	3
678	8010	4	5	1
678	1598	4	4	2
678	8660	4	4	1
678	9915	4	5	5
678	5424	4	5	4
678	9075	4	4	4
678	7076	4	4	4
678	8443	4	5	3
678	7477	4	5	5
678	6642	4	4	3
678	9022	4	5	5
678	8893	4	4	2
678	9320	4	5	4
678	4206	4	4	1
678	7285	4	4	2
678	4733	4	5	5
678	7166	4	4	2
678	4444	4	4	1
678	1482	4	4	1
678	7843	4	4	3
678	3186	4	5	1
678	1101	4	4	4
678	8884	4	3	4
678	1341	4	3	4
678	7075	4	3	5
678	677	4	3	2
678	1141	4	3	3
678	2544	4	3	1
678	2764	4	3	3
678	8045	4	3	4
678	2814	4	3	5
678	4853	4	3	2
678	4950	4	3	1
678	3942	4	3	5
678	9497	4	3	3
678	9960	4	3	5
678	8279	4	3	1
678	1650	4	3	5
678	4279	4	3	1
678	8880	4	3	2
678	9573	4	3	2
678	2350	4	3	1
678	7517	4	3	5
678	6456	4	3	3
678	8709	4	3	2
678	9298	4	3	3
678	7132	4	3	3
678	6905	4	3	1
678	224	4	3	2
678	7428	4	3	2
678	6708	4	3	3
678	3950	4	3	1
678	4003	4	3	1
678	6849	4	3	3
678	4188	4	3	1
678	9504	4	3	4
678	5588	4	3	3
678	1861	4	3	3
678	5886	4	3	3
678	8978	4	3	4
678	7774	4	3	1
678	8039	4	3	2
678	369	4	3	5
678	6100	4	3	4
678	2403	4	3	2
678	2166	4	3	2
678	7662	4	3	3
678	1112	4	3	5
678	9000	4	3	3
678	126	4	3	3
678	4351	4	3	2
678	7068	4	3	5
678	6156	4	3	3
678	8873	4	3	4
678	9376	4	3	2
678	4647	4	3	3
678	349	4	3	3
678	7173	4	3	4
678	5060	4	3	3
678	6388	4	3	1
678	4682	4	3	2
678	5081	4	3	5
678	9549	4	3	2
678	1581	4	3	2
678	200	4	3	5
678	6431	4	3	2
678	3898	4	3	3
759	1060	4	5	5
759	6868	4	4	3
759	8363	4	4	5
759	3159	4	4	2
759	3570	4	5	5
759	70	4	4	2
759	6046	4	5	2
759	1034	4	5	4
759	203	4	5	5
759	23	4	4	3
759	5936	4	4	5
759	9522	4	5	5
759	8733	4	4	5
759	6534	4	5	2
759	3035	4	5	3
759	9011	4	4	5
759	8041	4	5	2
759	8940	4	4	5
759	101	4	4	5
759	9047	4	5	1
759	9319	4	5	1
759	7652	4	4	1
759	1596	4	4	3
759	9537	4	5	4
759	8541	4	4	5
759	2580	4	5	2
759	371	4	4	3
759	2116	4	5	4
759	8578	4	4	4
759	4068	4	5	1
759	7215	4	4	1
759	7009	4	5	4
759	1135	4	4	5
759	8252	4	5	5
759	5748	4	4	5
759	8957	4	5	4
759	4751	4	5	5
759	7245	4	4	3
759	5743	4	4	4
759	9491	4	5	5
759	3268	4	5	4
759	5799	4	5	2
759	1442	4	4	1
759	8010	4	5	5
759	1598	4	4	1
759	8660	4	5	3
759	9915	4	4	5
759	5424	4	5	4
759	9075	4	5	3
759	7076	4	5	2
759	8443	4	4	2
759	7477	4	4	4
759	6642	4	5	4
759	9022	4	5	5
759	8893	4	4	4
759	9320	4	5	2
759	4206	4	5	5
759	7285	4	5	4
759	4733	4	5	3
759	7166	4	4	4
759	4444	4	5	1
759	1482	4	5	4
759	7843	4	4	1
759	3186	4	5	3
759	1101	4	5	2
759	8716	4	3	4
759	6550	4	3	3
759	6701	4	3	5
759	5344	4	3	3
759	3120	4	3	3
759	5378	4	3	4
759	4396	4	3	4
759	6977	4	3	1
759	1071	4	3	5
759	2001	4	3	4
759	8613	4	3	2
759	5844	4	3	1
759	7139	4	3	2
759	4369	4	3	5
759	1977	4	3	3
759	51	4	3	2
759	4071	4	3	5
759	3279	4	3	1
759	8302	4	3	1
759	6304	4	3	1
759	125	4	3	3
759	117	4	3	1
759	1253	4	3	1
759	8966	4	3	1
759	898	4	3	3
759	2717	4	3	5
759	2310	4	3	2
759	5855	4	3	2
759	2016	4	3	2
759	1913	4	3	1
759	8591	4	3	5
759	6258	4	3	4
759	3988	4	3	2
759	3401	4	3	3
759	4956	4	3	2
759	4889	4	3	5
759	1344	4	3	2
759	7000	4	3	2
759	3148	4	3	5
759	933	4	3	3
759	7845	4	3	5
759	9749	4	3	5
759	2104	4	3	5
759	4337	4	3	3
759	635	4	3	1
759	2310	4	3	4
759	6774	4	3	3
759	6269	4	3	3
759	3914	4	3	5
759	5451	4	3	3
759	263	4	3	5
759	9906	4	3	3
759	3095	4	3	2
759	1444	4	3	2
759	2637	4	3	4
759	7298	4	3	1
759	9435	4	3	5
759	3582	4	3	2
759	3303	4	3	3
759	5666	4	3	4
759	6513	4	3	1
759	7619	4	3	2
759	4014	4	3	1
759	7068	4	3	1
759	6659	4	3	2
187	1060	4	5	2
187	6868	4	5	5
187	8363	4	5	4
187	3159	4	4	4
187	3570	4	5	2
187	70	4	4	2
187	6046	4	4	4
187	1034	4	5	4
187	203	4	4	2
187	23	4	5	1
187	5936	4	4	4
187	9522	4	5	4
187	8733	4	4	3
187	6534	4	5	4
187	3035	4	4	2
187	9011	4	5	2
187	8041	4	4	3
187	8940	4	4	3
187	101	4	5	5
187	9047	4	4	4
187	9319	4	4	1
187	7652	4	5	3
187	1596	4	5	2
187	9537	4	5	2
187	8541	4	5	3
187	2580	4	4	5
187	371	4	5	2
187	2116	4	4	5
187	8578	4	5	3
187	4068	4	5	1
187	7215	4	4	1
187	7009	4	5	1
187	1135	4	5	3
187	8252	4	4	1
187	5748	4	4	5
187	8957	4	5	5
187	4751	4	5	4
187	7245	4	5	4
187	5743	4	5	2
187	9491	4	5	4
187	3268	4	4	5
187	5799	4	4	1
187	1442	4	5	3
187	8010	4	5	3
187	1598	4	5	2
187	8660	4	4	3
187	9915	4	5	4
187	5424	4	5	4
187	9075	4	5	3
187	7076	4	4	1
187	8443	4	4	5
187	7477	4	5	3
187	6642	4	4	2
187	9022	4	5	1
187	8893	4	4	2
187	9320	4	5	1
187	4206	4	4	5
187	7285	4	4	1
187	4733	4	5	3
187	7166	4	4	5
187	4444	4	4	4
187	1482	4	5	5
187	7843	4	4	4
187	3186	4	4	3
187	1101	4	5	3
187	7424	4	3	3
187	5968	4	3	3
187	3488	4	3	2
187	8411	4	3	3
187	817	4	3	2
187	7320	4	3	4
187	9545	4	3	2
187	1331	4	3	5
187	5753	4	3	1
187	5346	4	3	4
187	9779	4	3	1
187	4650	4	3	4
187	552	4	3	3
187	1158	4	3	5
187	6453	4	3	5
187	6950	4	3	1
187	4598	4	3	3
187	5856	4	3	2
187	4301	4	3	3
187	4694	4	3	5
187	7764	4	3	1
187	4703	4	3	5
187	3513	4	3	2
187	8911	4	3	2
187	130	4	3	1
187	5515	4	3	3
187	3412	4	3	5
187	2293	4	3	3
187	6269	4	3	5
187	1134	4	3	3
187	7395	4	3	4
187	4852	4	3	5
187	5356	4	3	2
187	3161	4	3	4
187	6276	4	3	4
187	4057	4	3	1
187	9857	4	3	2
187	9292	4	3	5
187	1724	4	3	2
187	3753	4	3	4
187	4149	4	3	4
187	7306	4	3	5
187	9134	4	3	3
187	6767	4	3	5
187	8617	4	3	4
187	4440	4	3	1
187	9225	4	3	4
187	7656	4	3	4
187	9053	4	3	5
187	9028	4	3	1
187	5239	4	3	2
187	7340	4	3	4
187	6396	4	3	4
187	9371	4	3	1
187	4455	4	3	3
187	2275	4	3	4
187	2973	4	3	3
187	4140	4	3	5
187	5707	4	3	5
187	8760	4	3	5
187	3619	4	3	2
187	8114	4	3	2
187	2088	4	3	4
187	2658	4	3	5
187	6738	4	3	2
443	1060	4	4	3
443	6868	4	4	3
443	8363	4	4	5
443	3159	4	4	1
443	3570	4	4	5
443	70	4	4	2
443	6046	4	4	1
443	1034	4	5	1
443	203	4	4	4
443	23	4	5	5
443	5936	4	5	1
443	9522	4	5	1
443	8733	4	5	3
443	6534	4	5	5
443	3035	4	4	4
443	9011	4	5	2
443	8041	4	4	1
443	8940	4	4	2
443	101	4	5	2
443	9047	4	4	2
443	9319	4	5	4
443	7652	4	5	5
443	1596	4	5	1
443	9537	4	5	3
443	8541	4	5	5
443	2580	4	4	2
443	371	4	4	5
443	2116	4	5	5
443	8578	4	5	4
443	4068	4	4	4
443	7215	4	5	4
443	7009	4	4	2
443	1135	4	5	3
443	8252	4	4	4
443	5748	4	5	1
443	8957	4	5	3
443	4751	4	4	1
443	7245	4	4	2
443	5743	4	5	5
443	9491	4	5	3
443	3268	4	4	1
443	5799	4	4	3
443	1442	4	5	2
443	8010	4	4	4
443	1598	4	5	2
443	8660	4	4	4
443	9915	4	4	4
443	5424	4	5	3
443	9075	4	5	3
443	7076	4	5	4
443	8443	4	5	3
443	7477	4	4	3
443	6642	4	4	3
443	9022	4	5	4
443	8893	4	4	3
443	9320	4	5	2
443	4206	4	5	2
443	7285	4	5	1
443	4733	4	4	3
443	7166	4	4	1
443	4444	4	5	5
443	1482	4	5	1
443	7843	4	4	4
443	3186	4	5	4
443	1101	4	5	2
443	9229	4	3	1
443	129	4	3	1
443	5818	4	3	2
443	7594	4	3	4
443	9505	4	3	5
443	4407	4	3	1
443	2182	4	3	4
443	5609	4	3	4
443	776	4	3	5
443	1643	4	3	4
443	4270	4	3	5
443	668	4	3	1
443	5727	4	3	1
443	8923	4	3	2
443	378	4	3	3
443	9013	4	3	4
443	9591	4	3	4
443	7826	4	3	5
443	6634	4	3	5
443	1476	4	3	4
443	9344	4	3	4
443	6962	4	3	5
443	9840	4	3	4
443	7296	4	3	2
443	3526	4	3	3
443	3679	4	3	5
443	7210	4	3	3
443	1051	4	3	2
443	6528	4	3	5
443	2348	4	3	4
443	1844	4	3	5
443	6506	4	3	4
443	7794	4	3	3
443	4966	4	3	5
443	4566	4	3	1
443	6381	4	3	2
443	9492	4	3	2
443	48	4	3	5
443	4738	4	3	3
443	431	4	3	2
443	6940	4	3	5
443	4615	4	3	1
443	4377	4	3	4
443	436	4	3	3
443	4359	4	3	2
443	1519	4	3	5
443	4079	4	3	2
443	7101	4	3	5
